aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2
gaussian_noise_000_00,0,gaussian_noise,1,0.999439537525177,-0.042656123638153076,-7.288741699085222e-08,0.2881355881690979,0.33898305892944336,0.7796609997749329,0.20338982343673706,2.290714740753174,10.991697311401367,1.4258688688278198,190.68190002441406,1.2372881174087524,1,0.5796610116958618,0.5796610116958618,0.8317863941192627,0,0.10169491171836853,1.3389830589294434,0.8056593537330627,0.5847457647323608
time_shift_000_01,0,time_shift,1,0.9910401105880737,0.004726707935333252,-0.005606488324701786,0.20338982343673706,0.32203391194343567,0.8813559412956238,0.6440678238868713,0.731317937374115,0.0,9.167355459818727e-13,191.03457641601562,1.2457627058029175,1,0.5932203531265259,0.5932203531265259,-0.957888126373291,0,0.20338982343673706,1.5372881889343262,1.2637029886245728,0.7711864709854126
time_crop_000_02,0,time_crop,1,0.9997827410697937,-0.03787565231323242,-1.297862297633401e-07,0.47457626461982727,0.8983050584793091,0.18644067645072937,0.33898305892944336,1.8536731004714966,314.5655517578125,1.9097864627838135,144.37705993652344,1.1101694107055664,1,0.498305082321167,0.498305082321167,0.33020636439323425,0,0.38983049988746643,1.2355931997299194,0.8272191882133484,0.5932203531265259
frequency_mask_000_03,0,frequency_mask,1,0.99775230884552,-0.04916471242904663,-7.288741699085222e-08,0.16949152946472168,0.2711864411830902,0.32203391194343567,0.7966101765632629,0.6371659636497498,142.08367919921875,2.024407148361206,197.17303466796875,0.6271186470985413,1,0.2677966058254242,0.2677966058254242,-1.0659435987472534,0,0.0,0.6406779885292053,0.5755242705345154,0.5254237055778503
channel_dropout_000_04,0,channel_dropout,1,0.9998068809509277,-0.03203552961349487,-2.0540846890071407e-07,0.5254237055778503,0.11864406615495682,0.16949152946472168,0.6779661178588867,0.6978882551193237,458.9881591796875,15.344197273254395,244.47927856445312,0.7542372941970825,1,0.3220338821411133,0.3220338821411133,-0.9962543845176697,0,0.47457626461982727,1.0525424480438232,0.8830652832984924,0.6186440587043762
mild_frequency_mixup_000_05,0,mild_frequency_mixup,1,0.9992631673812866,-0.043923795223236084,-7.288741699085222e-08,0.22033898532390594,0.3050847351551056,0.508474588394165,0.7627118825912476,0.6535401940345764,82.47390747070312,1.1457191705703735,193.2902374267578,0.8813559412956238,1,0.3898305296897888,0.3898305296897888,-1.0471513271331787,0,0.033898305147886276,0.989830493927002,0.872393012046814,0.6016949415206909
gaussian_noise_001_00,1,gaussian_noise,1,0.9999650716781616,0.06052744388580322,-7.218907285277965e-07,0.8305084705352783,0.5254237055778503,0.7288135886192322,0.11864406615495682,3.575355052947998,12.114439964294434,1.2128477096557617,173.88156127929688,1.8220340013504028,1,0.9322034120559692,0.9322034120559692,2.306130886077881,0,0.8983050584793091,2.496610164642334,1.3964091539382935,0.8474576473236084
time_shift_001_01,1,time_shift,1,0.9935964345932007,0.07348084449768066,-1.6755418982938863e-05,0.4067796468734741,0.508474588394165,1.0,0.32203391194343567,1.8721734285354614,0.0,4.697996006976235e-13,173.9495849609375,1.6610169410705566,1,0.7966101765632629,0.7966101765632629,0.35143864154815674,0,0.4406779706478119,1.9661016464233398,1.2996264696121216,0.7796610593795776
time_crop_001_02,1,time_crop,1,0.9999260902404785,0.06091344356536865,-4.974115199729567e-07,0.7627118825912476,0.2881355881690979,0.2881355881690979,0.2711864411830902,2.023189067840576,149.62112426757812,1.6881024837493896,193.9442138671875,1.1949152946472168,1,0.5661017298698425,0.5661017298698425,0.5247549414634705,0,0.7966101765632629,1.866101622581482,1.1860815286636353,0.7542372941970825
frequency_mask_001_03,1,frequency_mask,1,0.9994329810142517,0.059121012687683105,-1.3722581115871435e-06,0.5593220591545105,0.49152541160583496,0.6101694703102112,0.4406779706478119,1.5940483808517456,17.966474533081055,1.167783498764038,174.02040100097656,1.4152542352676392,1,0.701694905757904,0.701694905757904,0.03224259242415428,0,0.5254237055778503,1.6898305416107178,1.2172508239746094,0.7627118825912476
channel_dropout_001_04,1,channel_dropout,1,0.9992026090621948,0.06736606359481812,-1.5990751762728905e-06,0.5762711763381958,0.016949152573943138,0.06779661029577255,0.4576271176338196,1.5804646015167236,651.4432373046875,16.54429817199707,275.3992614746094,0.6525423526763916,1,0.29491525888442993,0.29491525888442993,0.01665288396179676,0,0.5423728823661804,1.022033929824829,0.7448721528053284,0.5677965879440308
mild_frequency_mixup_001_05,1,mild_frequency_mixup,1,0.9998270869255066,0.06143242120742798,-2.317729922651779e-06,0.694915235042572,0.5423728823661804,0.5423728823661804,0.5254237055778503,1.5464351177215576,67.4364242553711,1.2905231714248657,172.62747192382812,1.508474588394165,1,0.7152542471885681,0.7152542471885681,-0.02240176871418953,0,0.7288135886192322,2.0779662132263184,1.584889531135559,0.9152542352676392
gaussian_noise_002_00,2,gaussian_noise,1,0.9999426007270813,0.08254015445709229,-1.6007317071853322e-07,0.9152542352676392,0.9830508232116699,0.694915235042572,0.1355932205915451,3.2794957160949707,12.082781791687012,1.376266598701477,120.896240234375,2.1016948223114014,1,1.0,1.0,1.9665815830230713,0,0.9491525292396545,2.7016947269439697,1.534013032913208,0.8983050584793091
time_shift_002_01,2,time_shift,1,0.9941222071647644,0.06527811288833618,-9.212344593834132e-07,0.4576271176338196,0.9661017060279846,0.8983050584793091,0.35593220591545105,1.8231991529464722,0.0,9.064940096302487e-13,120.94767761230469,1.8389830589294434,1,0.9457627534866333,0.9457627534866333,0.29523229598999023,0,0.4067796468734741,1.9847458600997925,1.3455904722213745,0.8220338821411133
