aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2
gaussian_noise_000_00,0,gaussian_noise,1,0.9999816417694092,0.07666146755218506,-0.0,0.9661017060279846,0.016949152573943138,0.7457627058029175,0.38983049988746643,1.4292248487472534,10.569317817687988,0.7465682625770569,504.51947021484375,1.720339059829712,1,0.891525387763977,0.891525387763977,0.3521842360496521,0,0.9661017060279846,2.3779661655426025,1.6524848937988281,0.8644068241119385
time_shift_000_01,0,time_shift,1,0.9991443157196045,0.08279645442962646,-0.0,0.5423728823661804,0.033898305147886276,1.0,0.6440678238868713,0.7849143147468567,0.0,2.093551569083696e-13,504.1135559082031,1.5593221187591553,1,0.7966101765632629,0.7966101765632629,-0.42653611302375793,0,0.5254237055778503,2.0779662132263184,1.7081586122512817,0.9152542352676392
time_crop_000_02,0,time_crop,1,0.9997611045837402,0.07875293493270874,-0.0,0.7118644118309021,0.10169491171836853,0.33898305892944336,0.5932203531265259,0.8837190270423889,172.36048889160156,1.7928216457366943,477.0494689941406,1.101694941520691,1,0.4576271176338196,0.4576271176338196,-0.3071197271347046,0,0.7457627058029175,1.6745762825012207,1.3339844942092896,0.7627118825912476
frequency_mask_000_03,0,frequency_mask,1,0.9995664358139038,0.07884174585342407,-0.0,0.6610169410705566,0.050847455859184265,0.508474588394165,0.7288135886192322,0.6090766787528992,64.1590347290039,1.3712769746780396,503.32666015625,1.1949152946472168,1,0.5932203531265259,0.5932203531265259,-0.6390552520751953,0,0.6271186470985413,1.6593220233917236,1.4343292713165283,0.7881355881690979
channel_dropout_000_04,0,channel_dropout,1,0.9998611807823181,0.07903802394866943,-0.0,0.8305084705352783,0.0,0.2542372941970825,0.6610169410705566,0.7498285174369812,458.9879455566406,15.749669075012207,532.9561157226562,1.0847457647323608,1,0.43050849437713623,0.43050849437713623,-0.4689411520957947,0,0.8305084705352783,1.7796610593795776,1.4780235290527344,0.8135592937469482
mild_frequency_mixup_000_05,0,mild_frequency_mixup,1,0.9997864961624146,0.07867801189422607,-0.0,0.7966101765632629,0.06779661029577255,0.32203391194343567,0.7118644118309021,0.6330364942550659,188.64337158203125,1.0609841346740723,493.0249938964844,1.1525424718856812,1,0.511864423751831,0.511864423751831,-0.6100972294807434,0,0.7796609997749329,1.6813559532165527,1.43912672996521,0.7966101765632629
gaussian_noise_001_00,1,gaussian_noise,0,0.9999293088912964,0.07883840799331665,-0.0,0.9152542352676392,0.9661017060279846,0.5932203531265259,0.35593220591545105,1.9305261373519897,13.713202476501465,1.7097471952438354,114.68446350097656,1.991525411605835,1,0.9864406585693359,0.9864406585693359,0.9580621123313904,0,0.9322034120559692,2.476270914077759,1.6788277626037598,0.8813559412956238
time_shift_001_01,1,time_shift,0,0.9948309063911438,0.0966903567314148,-0.0,0.6440678238868713,0.9491525292396545,0.9661017060279846,0.4406779706478119,1.1685400009155273,0.0,9.955403472081126e-13,114.92469787597656,2.0847458839416504,1,1.0,1.0,0.037117838859558105,0,0.5762711763381958,2.3525424003601074,1.6946280002593994,0.9067796468734741
time_crop_001_02,1,time_crop,0,0.9993873238563538,0.08419018983840942,-0.0,0.7457627058029175,0.08474576473236084,0.0,0.06779661029577255,4.221548557281494,1486.0147705078125,2.7065622806549072,477.248779296875,0.7881355881690979,0,0.29491525888442993,0.0,3.727015256881714,0,0.6440678238868713,1.2457627058029175,0.6651105880737305,0.5593220591545105
frequency_mask_001_03,1,frequency_mask,0,0.9986711144447327,0.08068954944610596,-0.0,0.5932203531265259,0.6610169410705566,0.22033898532390594,0.5762711763381958,0.9487317204475403,508.5761413574219,4.2205491065979,169.89700317382812,1.1440677642822266,1,0.498305082321167,0.498305082321167,-0.2285447120666504,0,0.4576271176338196,1.4186440706253052,1.1180838346481323,0.7033898234367371
