aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2
gaussian_noise_000_00,0,gaussian_noise,1,0.9999803304672241,0.026412129402160645,-0.00022343918681144714,0.8474576473236084,0.8135592937469482,0.7966101765632629,0.033898305147886276,2.263888120651245,8.081944465637207,3.52010440826416,128.40805053710938,2.0508475303649902,0,0.9593220353126526,0.0,2.955183744430542,0,0.8813559412956238,2.5491526126861572,1.3177824020385742,0.7881355881690979
time_shift_000_01,0,time_shift,1,0.9969300031661987,0.041302621364593506,-0.871793806552887,0.2542372941970825,0.8305084705352783,0.9661017060279846,0.2881355881690979,1.3427873849868774,0.0,3.5568355986198563e-12,128.38735961914062,1.635593295097351,1,0.8372881412506104,0.8372881412506104,0.7888645529747009,0,0.3050847351551056,1.9779661893844604,1.2739442586898804,0.7796610593795776
time_crop_000_02,0,time_crop,1,0.9967272281646729,0.04730349779129028,-1.3086771965026855,0.2881355881690979,0.38983049988746643,0.18644067645072937,0.06779661029577255,2.0383636951446533,438.1888732910156,1.676173448562622,193.72166442871094,0.6694915294647217,0,0.29491525888442993,0.0,2.424777030944824,0,0.33898305892944336,1.133898377418518,0.6053864359855652,0.5254237055778503
frequency_mask_000_03,0,frequency_mask,1,0.9976657629013062,0.04267352819442749,-1.1098661422729492,0.32203391194343567,0.8644067645072937,0.5762711763381958,0.49152541160583496,1.032667875289917,69.71263885498047,2.003709554672241,127.13478088378906,1.3305084705352783,1,0.6745762825012207,0.6745762825012207,0.059500403702259064,0,0.32203391194343567,1.6661016941070557,1.2425165176391602,0.7711864709854126
channel_dropout_000_04,0,channel_dropout,1,0.9998618960380554,0.024921119213104248,-0.004341535270214081,0.6101694703102112,0.4576271176338196,0.2542372941970825,0.32203391194343567,1.2867953777313232,392.36419677734375,18.164777755737305,181.3699188232422,1.0932203531265259,1,0.498305082321167,0.498305082321167,0.6571779847145081,0,0.7457627058029175,1.6627117395401,1.0990806818008423,0.6864407062530518
mild_frequency_mixup_000_05,0,mild_frequency_mixup,1,0.9997003674507141,0.02913874387741089,-0.1676689237356186,0.4067796468734741,0.5423728823661804,0.33898305892944336,0.508474588394165,0.9820697903633118,310.33245849609375,2.4500083923339844,164.98651123046875,1.01694917678833,1,0.4576271176338196,0.4576271176338196,-0.05950026214122772,0,0.5254237055778503,1.5864406824111938,1.1965527534484863,0.7627118825912476
gaussian_noise_001_00,1,gaussian_noise,0,0.9999433755874634,-0.027987778186798096,-0.00011672405526041985,0.4406779706478119,0.2542372941970825,0.694915235042572,0.050847455859184265,2.170542001724243,8.08930778503418,4.1386942863464355,211.44277954101562,1.262711763381958,0,0.6067796945571899,0.0,2.735644817352295,0,0.4067796468734741,1.7372881174087524,0.912812352180481,0.6355932354927063
time_shift_001_01,1,time_shift,0,0.996816873550415,-0.04340386390686035,-0.34314095973968506,0.033898305147886276,0.23728813230991364,0.8644067645072937,0.33898305892944336,1.2643604278564453,0.0,5.539740974974672e-12,211.48818969726562,1.01694917678833,1,0.4440677762031555,0.4440677762031555,0.6044136881828308,0,0.016949152573943138,1.0881356000900269,0.7284975647926331,0.5593220591545105
time_crop_001_02,1,time_crop,0,0.9997235536575317,-0.025825083255767822,-0.022173255681991577,0.2711864411830902,0.5254237055778503,0.4576271176338196,0.22033898532390594,1.6734133958816528,211.27626037597656,1.2582285404205322,170.5919647216797,0.991525411605835,1,0.41694915294647217,0.41694915294647217,1.5664575099945068,0,0.2881355881690979,1.3271186351776123,0.8097672462463379,0.6016949415206909
frequency_mask_001_03,1,frequency_mask,0,0.9928398728370667,-0.010517716407775879,-0.2626694440841675,0.050847455859184265,0.016949152573943138,0.016949152573943138,0.6440678238868713,0.7668818831443787,1685.5057373046875,3.8879358768463135,375.92236328125,0.0762711837887764,1,0.20000000298023224,0.20000000298023224,-0.5655965805053711,0,0.050847455859184265,0.2932203412055969,0.241037055850029,0.5
