aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2
gaussian_noise_000_00,0,gaussian_noise,0,0.9999884366989136,0.09410250186920166,-0.0,1.0,0.8813559412956238,0.7457627058029175,0.6101694703102112,1.1858932971954346,11.652436256408691,1.933480978012085,88.25984191894531,2.1864407062530518,1,1.0,1.0,-0.16357547044754028,0,1.0,2.9084744453430176,2.3415682315826416,0.9830508232116699
time_shift_000_01,0,time_shift,0,0.9871172904968262,0.05235910415649414,-0.0,0.23728813230991364,0.8983050584793091,0.9491525292396545,0.9491525292396545,0.19214165210723877,0.0,2.1642644273955902e-12,88.13592529296875,1.6355931758880615,1,0.810169517993927,0.810169517993927,-1.3179410696029663,0,0.08474576473236084,1.6762712001800537,1.6336541175842285,0.8813559412956238
time_crop_000_02,0,time_crop,0,0.9998348355293274,0.09368562698364258,-0.0,0.8644067645072937,0.7118644118309021,0.22033898532390594,0.20338982343673706,2.549929141998291,214.6727752685547,1.5920261144638062,115.63909912109375,1.4406780004501343,1,0.701694905757904,0.701694905757904,1.4209210872650146,0,0.8983050584793091,2.044067621231079,1.229905128479004,0.7881355881690979
frequency_mask_000_03,0,frequency_mask,0,0.999799370765686,0.0955842137336731,-0.0,0.8474576473236084,0.9152542352676392,0.5762711763381958,1.0,0.08427272737026215,32.09927749633789,1.2970547676086426,87.8762435913086,1.8813560009002686,1,0.9728813767433167,0.9728813767433167,-1.443244218826294,0,0.8813559412956238,2.4440677165985107,2.4440677165985107,1.0
channel_dropout_000_04,0,channel_dropout,0,0.9997712969779968,0.09431087970733643,-0.0,0.7966101765632629,0.2881355881690979,0.050847455859184265,0.9661017060279846,0.17810727655887604,714.4031982421875,15.272666931152344,230.6976776123047,0.991525411605835,1,0.41694915294647217,0.41694915294647217,-1.3342437744140625,0,0.8305084705352783,1.6457626819610596,1.6178683042526245,0.8644068241119385
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.9998510479927063,0.0949937105178833,-0.0,0.9491525292396545,0.8644067645072937,0.4067796468734741,0.9830508232116699,0.08481708914041519,98.04673767089844,1.0657578706741333,92.24160766601562,1.7881356477737427,1,0.9322034120559692,0.9322034120559692,-1.4426119327545166,0,0.9491525292396545,2.3949151039123535,2.374619245529175,0.991525411605835
gaussian_noise_001_00,1,gaussian_noise,1,0.9999473094940186,0.011392056941986084,-0.014765843749046326,0.49152541160583496,0.8474576473236084,0.6610169410705566,0.1355932205915451,3.156827211380005,13.333974838256836,2.030108690261841,93.67713928222656,1.5762711763381958,1,0.7694915533065796,0.7694915533065796,2.125908374786377,0,0.6610169410705566,2.1355931758880615,1.2125824689865112,0.7711864709854126
time_shift_001_01,1,time_shift,1,0.9959771037101746,0.010072052478790283,-0.20726706087589264,0.06779661029577255,0.8305084705352783,0.9661017060279846,0.2881355881690979,2.1061363220214844,0.0,1.4694898943512502e-12,93.72476959228516,1.4491525888442993,1,0.7152542471885681,0.7152542471885681,0.9054007530212402,0,0.06779661029577255,1.638983130455017,1.0556162595748901,0.7033898234367371
time_crop_001_02,1,time_crop,1,0.9997120499610901,0.016240954399108887,-0.0770304799079895,0.33898305892944336,0.4237288236618042,0.1355932205915451,0.18644067645072937,2.703397750854492,607.8685302734375,1.730503797531128,174.0227508544922,0.6864407062530518,1,0.2677966058254242,0.2677966058254242,1.5991939306259155,0,0.4237288236618042,1.0762711763381958,0.638465940952301,0.5508474707603455
frequency_mask_001_03,1,frequency_mask,1,0.9989463686943054,0.014309167861938477,-0.08196206390857697,0.1525423675775528,0.694915235042572,0.20338982343673706,0.38983049988746643,1.9392846822738647,253.13768005371094,2.182192325592041,134.26980590820312,0.7033897638320923,1,0.28135591745376587,0.28135591745376587,0.7115819454193115,0,0.2711864411830902,1.005084753036499,0.6984487175941467,0.5677965879440308
