aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2
gaussian_noise_000_00,0,gaussian_noise,0,0.9999666810035706,-0.054484665393829346,-7.53852873458527e-07,0.6440678238868713,0.6440678238868713,0.7627118825912476,0.050847455859184265,2.4958744049072266,10.393701553344727,1.9240961074829102,128.69532775878906,1.728813648223877,0,0.8644067645072937,0.0,3.807854652404785,0,0.4576271176338196,1.9389830827713013,1.0187876224517822,0.6271186470985413
time_shift_000_01,0,time_shift,0,0.9921989440917969,-0.025387465953826904,-0.03359512984752655,0.050847455859184265,0.6610169410705566,0.9491525292396545,0.1525423675775528,1.9687881469726562,0.0,1.326576001825508e-12,128.6898956298828,1.3305084705352783,1,0.6474576592445374,0.6474576592445374,2.658555030822754,0,0.06779661029577255,1.5711865425109863,0.9054295420646667,0.6101694703102112
time_crop_000_02,0,time_crop,0,0.9995659589767456,-0.05485188961029053,-6.197133188834414e-07,0.3050847351551056,0.22033898532390594,0.016949152573943138,0.0,8.210892677307129,797.6837768554688,1.545212984085083,303.3252258300781,0.43220338225364685,0,0.24067796766757965,0.0,16.26932144165039,1,0.1525423675775528,0.6423729658126831,0.32118648290634155,0.0
frequency_mask_000_03,0,frequency_mask,0,0.9976378679275513,-0.03746908903121948,-0.00015307065041270107,0.16949152946472168,0.6271186470985413,0.6101694703102112,0.20338982343673706,1.7760616540908813,63.18581008911133,1.7055944204330444,134.0570831298828,1.0932203531265259,1,0.4847458004951477,0.4847458004951477,2.2383193969726562,0,0.016949152573943138,1.1711864471435547,0.7046969532966614,0.5423728823661804
channel_dropout_000_04,0,channel_dropout,0,0.9994842410087585,-0.05169898271560669,-3.1658300940762274e-06,0.2881355881690979,0.4237288236618042,0.06779661029577255,0.18644067645072937,1.9033639430999756,452.57073974609375,15.66571044921875,183.0316162109375,0.5677965879440308,1,0.28135591745376587,0.28135591745376587,2.515899181365967,0,0.16949152946472168,0.7881355881690979,0.467538058757782,0.508474588394165
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.999797523021698,-0.05264776945114136,-1.5434361557709053e-06,0.5762711763381958,0.7627118825912476,0.3050847351551056,0.16949152946472168,1.9034849405288696,208.14718627929688,1.192381501197815,120.81127166748047,1.262711763381958,1,0.5389830470085144,0.5389830470085144,2.516162872314453,0,0.38983049988746643,1.4152541160583496,0.8275638222694397,0.5677965879440308
gaussian_noise_001_00,1,gaussian_noise,0,0.9999113082885742,-0.025444388389587402,-0.04081254452466965,0.5932203531265259,0.8644067645072937,0.7457627058029175,0.35593220591545105,1.2130986452102661,10.699310302734375,1.7119073867797852,114.80848693847656,1.7711864709854126,1,0.891525387763977,0.891525387763977,1.010791540145874,0,0.6779661178588867,2.208474636077881,1.497270941734314,0.889830470085144
time_shift_001_01,1,time_shift,0,0.9930179715156555,0.0026407837867736816,-2.640199661254883,0.06779661029577255,0.8813559412956238,0.9830508232116699,0.5254237055778503,0.7328702211380005,0.0,1.1063310640865853e-12,114.80699920654297,1.491525411605835,1,0.7694915533065796,0.7694915533065796,-0.0363355316221714,0,0.11864406615495682,1.8067796230316162,1.3780522346496582,0.8644068241119385
time_crop_001_02,1,time_crop,0,0.9994350075721741,-0.029286682605743408,-0.006654810160398483,0.2711864411830902,0.9152542352676392,0.23728813230991364,0.4067796468734741,1.1197673082351685,242.3375244140625,1.3984007835388184,104.19339752197266,0.9661017060279846,1,0.3898305296897888,0.3898305296897888,0.8072846531867981,0,0.2881355881690979,1.2576271295547485,0.8846021294593811,0.5932203531265259
frequency_mask_001_03,1,frequency_mask,0,0.9993013143539429,-0.03393590450286865,-0.0719117820262909,0.1355932205915451,0.7796609997749329,0.5423728823661804,0.6610169410705566,0.5953879952430725,110.92498779296875,2.5156009197235107,120.33645629882812,1.0677965879440308,1,0.4576271176338196,0.4576271176338196,-0.3361123502254486,0,0.20338982343673706,1.369491457939148,1.1373742818832397,0.7033898234367371
