aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1
gaussian_noise_000_00,0,gaussian_noise,0,0.999936580657959,0.11051255464553833,-0.0,0.8644067645072937,0.47457626461982727,0.6779661178588867,0.016949152573943138,10.977198600769043,13.062158584594727,5.53000020980835,166.1464385986328,1.7796610593795776,0,0.8644067645072937,0.0
time_shift_000_01,0,time_shift,0,0.9972711801528931,0.10278701782226562,-0.0,0.4406779706478119,0.4576271176338196,1.0,0.050847455859184265,8.94291877746582,0.0,8.864923552176496e-12,166.3267364501953,1.6694915294647217,0,0.810169517993927,0.0
time_crop_000_02,0,time_crop,0,0.9998205304145813,0.10690569877624512,-0.0,0.7796609997749329,0.5423728823661804,0.37288135290145874,0.033898305147886276,9.196465492248535,93.89075469970703,1.2422196865081787,153.2399139404297,1.4237288236618042,0,0.68813556432724,0.0
frequency_mask_000_03,0,frequency_mask,0,0.9986259341239929,0.09766066074371338,-0.0,0.49152541160583496,0.4406779706478119,0.5762711763381958,0.06779661029577255,8.83749771118164,40.825721740722656,1.759070634841919,167.0460968017578,1.2881355285644531,0,0.6338983178138733,0.0
channel_dropout_000_04,0,channel_dropout,0,0.9998305439949036,0.11069804430007935,-0.0,0.8305084705352783,0.06779661029577255,0.11864406615495682,0.10169491171836853,8.260109901428223,701.6193237304688,15.444377899169922,285.9496154785156,0.9830508232116699,1,0.4440677762031555,0.4440677762031555
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.9989029765129089,0.09893113374710083,-0.0,0.5762711763381958,0.4067796468734741,0.4576271176338196,0.08474576473236084,8.803641319274902,78.4698486328125,1.4160345792770386,172.92156982421875,1.237288236618042,0,0.6067796945571899,0.0
gaussian_noise_001_00,1,gaussian_noise,1,0.9997028708457947,0.02430206537246704,-0.0006985838408581913,0.16949152946472168,0.6101694703102112,0.6610169410705566,0.33898305892944336,2.3654732704162598,13.773234367370605,6.071305274963379,140.50157165527344,1.1355931758880615,1,0.5389830470085144,0.5389830470085144
time_shift_001_01,1,time_shift,1,0.9953082203865051,0.042975664138793945,-0.00281088356859982,0.08474576473236084,0.5932203531265259,0.9661017060279846,0.8135592937469482,0.4057278335094452,0.0,1.0762659860552581e-11,140.914306640625,1.3474576473236084,1,0.6474576592445374,0.6474576592445374
time_crop_001_02,1,time_crop,1,0.9996272921562195,0.028938710689544678,-9.98413725028513e-08,0.22033898532390594,0.5593220591545105,0.49152541160583496,0.5762711763381958,0.7321690320968628,62.792808532714844,1.2142419815063477,152.02830505371094,0.991525411605835,1,0.4576271176338196,0.4576271176338196
frequency_mask_001_03,1,frequency_mask,1,0.9975582957267761,0.013881266117095947,-0.018985457718372345,0.06779661029577255,0.508474588394165,0.23728813230991364,0.8983050584793091,0.3102707266807556,171.58453369140625,2.0170066356658936,159.551513671875,0.5593219995498657,1,0.2542372941970825,0.2542372941970825
