aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1
gaussian_noise_000_00,0,gaussian_noise,1,0.9999734163284302,0.05393320322036743,-0.0001509856665506959,0.9322034120559692,0.49152541160583496,0.8135592937469482,0.5423728823661804,1.006239891052246,8.405381202697754,1.6095844507217407,171.9307098388672,1.991525411605835,1,0.9593220353126526,0.9593220353126526
time_shift_000_01,0,time_shift,1,0.9865778684616089,0.02064579725265503,-0.0026774443686008453,0.22033898532390594,0.47457626461982727,0.9661017060279846,0.7627118825912476,0.46044397354125977,0.0,1.1606163079214138e-12,172.25904846191406,1.4237288236618042,1,0.6610169410705566,0.6610169410705566
time_crop_000_02,0,time_crop,1,0.9996728897094727,0.0524061918258667,-5.0984235713258386e-06,0.8305084705352783,0.5932203531265259,0.47457626461982727,0.508474588394165,1.0471583604812622,159.103515625,1.5440614223480225,167.81600952148438,1.6016948223114014,1,0.7830508947372437,0.7830508947372437
frequency_mask_000_03,0,frequency_mask,1,0.9998965263366699,0.05226641893386841,-2.556458639446646e-06,0.9152542352676392,0.4576271176338196,0.6271186470985413,0.8305084705352783,0.420352965593338,13.630508422851562,0.3901853561401367,172.28334045410156,1.7711864709854126,1,0.8644067645072937,0.8644067645072937
channel_dropout_000_04,0,channel_dropout,1,0.9994646310806274,0.05963963270187378,-0.0014909409219399095,0.7118644118309021,0.3050847351551056,0.1355932205915451,0.7966101765632629,0.4378276467323303,356.8912353515625,16.25247573852539,199.5836639404297,1.0,1,0.43050849437713623,0.43050849437713623
mild_frequency_mixup_000_05,0,mild_frequency_mixup,1,0.9997404217720032,0.05414426326751709,-0.00015099981101229787,0.8474576473236084,0.5254237055778503,0.33898305892944336,0.8983050584793091,0.3597260117530823,213.4424285888672,1.2690300941467285,170.23377990722656,1.4491525888442993,1,0.6745762825012207,0.6745762825012207
gaussian_noise_001_00,1,gaussian_noise,0,0.9999890923500061,0.058757483959198,-0.0,1.0,0.7457627058029175,0.7457627058029175,0.694915235042572,0.7306309342384338,9.46873664855957,1.6838886737823486,154.51480102539062,2.1186439990997314,1,1.0,1.0
time_shift_001_01,1,time_shift,0,0.9843032956123352,0.009195148944854736,-0.00016735655663069338,0.23728813230991364,0.7796609997749329,0.9830508232116699,0.9152542352676392,0.27728745341300964,0.0,1.1375531593083021e-12,154.3756561279297,1.6101694107055664,1,0.810169517993927,0.810169517993927
time_crop_001_02,1,time_crop,0,0.9998522996902466,0.05868637561798096,-0.0,0.9661017060279846,0.9322034120559692,0.2711864411830902,0.033898305147886276,3.777160167694092,262.14849853515625,1.512198567390442,133.54849243164062,1.7033898830413818,0,0.8372881412506104,0.0
frequency_mask_001_03,1,frequency_mask,0,0.9998406767845154,0.06258505582809448,-0.0,0.9830508232116699,0.7966101765632629,0.6779661178588867,0.9661017060279846,0.24728475511074066,12.114960670471191,0.36195293068885803,154.37144470214844,2.0593221187591553,1,0.9728813767433167,0.9728813767433167
channel_dropout_001_04,1,channel_dropout,0,0.9717845320701599,-0.011847078800201416,-0.1562938392162323,0.0,0.4237288236618042,0.20338982343673706,0.9322034120559692,0.266181081533432,327.43023681640625,16.442180633544922,181.5566864013672,0.41525423526763916,1,0.28135591745376587,0.28135591745376587
mild_frequency_mixup_001_05,1,mild_frequency_mixup,0,0.9997643232345581,0.060736894607543945,-0.0,0.9491525292396545,0.8983050584793091,0.38983049988746643,1.0,0.20295658707618713,210.10133361816406,1.1221939325332642,142.25575256347656,1.7881355285644531,1,0.8779661059379578,0.8779661059379578
gaussian_noise_002_00,2,gaussian_noise,0,0.9999769926071167,-0.05403226613998413,-3.3390710996172857e-07,0.6271186470985413,0.5423728823661804,0.7118644118309021,0.1355932205915451,2.6540324687957764,9.775424003601074,1.8626497983932495,169.86166381835938,1.610169529914856,1,0.8237287998199463,0.8237287998199463
time_shift_002_01,2,time_shift,0,0.9936063885688782,-0.027523577213287354,-0.0014913794584572315,0.033898305147886276,0.5593220591545105,0.9491525292396545,0.22033898532390594,1.9722633361816406,0.0,1.2528700949962501e-12,169.783203125,1.2627118825912476,1,0.5525423884391785,0.5525423884391785
