aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1
gaussian_noise_000_00,0,gaussian_noise,1,0.9999367594718933,0.07038933038711548,-0.0,0.7966101765632629,0.5423728823661804,0.6440678238868713,0.016949152573943138,3.0260424613952637,12.252506256103516,2.744128704071045,133.7091064453125,1.7118644714355469,0,0.8508474230766296,0.0
time_shift_000_01,0,time_shift,1,0.9966608285903931,0.06422007083892822,-4.158676176757581e-07,0.20338982343673706,0.5593220591545105,0.9322034120559692,0.2881355881690979,1.6197221279144287,0.0,1.8290553533556464e-12,133.2600555419922,1.4152542352676392,1,0.701694905757904,0.701694905757904
time_crop_000_02,0,time_crop,1,0.9998396635055542,0.0683627724647522,-0.0,0.6440678238868713,0.6440678238868713,0.5593220591545105,0.2711864411830902,1.6980596780776978,65.94193267822266,1.4741402864456177,129.84243774414062,1.5254237651824951,1,0.7694915533065796,0.7694915533065796
frequency_mask_000_03,0,frequency_mask,1,0.9997562170028687,0.06857645511627197,-0.0,0.508474588394165,0.5254237055778503,0.5762711763381958,0.37288135290145874,1.4678794145584106,44.048099517822266,1.269946575164795,134.1434783935547,1.3474576473236084,1,0.6745762825012207,0.6745762825012207
channel_dropout_000_04,0,channel_dropout,1,0.9999118447303772,0.06965088844299316,-0.0,0.7796609997749329,0.06779661029577255,0.033898305147886276,0.32203391194343567,1.5073506832122803,651.5867309570312,17.783422470092773,223.9637451171875,0.8474575877189636,1,0.3627118468284607,0.3627118468284607
mild_frequency_mixup_000_05,0,mild_frequency_mixup,1,0.9997386336326599,0.06600773334503174,-0.0,0.4576271176338196,0.47457626461982727,0.47457626461982727,0.35593220591545105,1.4856857061386108,105.67816162109375,1.9404984712600708,136.71871948242188,1.1694915294647217,1,0.5389830470085144,0.5389830470085144
gaussian_noise_001_00,1,gaussian_noise,0,0.9990809559822083,0.05892902612686157,-0.0,0.2542372941970825,0.23728813230991364,0.694915235042572,0.18644067645072937,2.116101026535034,12.352849006652832,2.5021066665649414,161.3705596923828,1.0677965879440308,1,0.4440677762031555,0.4440677762031555
time_shift_001_01,1,time_shift,0,0.9972930550575256,0.062422752380371094,-0.0,0.23728813230991364,0.2542372941970825,0.9491525292396545,0.7118644118309021,0.8446535468101501,0.0,1.7406417019555365e-12,160.864990234375,1.3135592937469482,1,0.6203389763832092,0.6203389763832092
time_crop_001_02,1,time_crop,0,0.999899685382843,0.06946104764938354,-0.0,0.7288135886192322,0.33898305892944336,0.22033898532390594,0.4067796468734741,1.4221888780593872,251.81497192382812,1.495983600616455,155.37991333007812,1.118644118309021,1,0.498305082321167,0.498305082321167
frequency_mask_001_03,1,frequency_mask,0,0.9982475638389587,0.08236640691757202,-0.0,0.5254237055778503,0.16949152946472168,0.1355932205915451,0.8305084705352783,0.5291021466255188,571.1444702148438,3.9461965560913086,180.38018798828125,0.7457627058029175,1,0.3220338821411133,0.3220338821411133
channel_dropout_001_04,1,channel_dropout,0,0.9920531511306763,0.037829697132110596,-0.0,0.11864406615495682,0.016949152573943138,0.08474576473236084,0.7288135886192322,0.8005281090736389,614.332763671875,17.074460983276367,252.88414001464844,0.2118643969297409,1,0.2135593295097351,0.2135593295097351
mild_frequency_mixup_001_05,1,mild_frequency_mixup,0,0.999298095703125,0.08004426956176758,-0.0,0.5423728823661804,0.2711864411830902,0.4067796468734741,0.7457627058029175,0.779370903968811,117.20438385009766,1.4242881536483765,158.68215942382812,1.0847457647323608,1,0.4576271176338196,0.4576271176338196
gaussian_noise_002_00,2,gaussian_noise,1,0.9998629093170166,0.06106609106063843,-0.0,0.5762711763381958,0.7457627058029175,0.7796609997749329,0.3050847351551056,1.5834805965423584,11.135692596435547,2.0057332515716553,110.2215805053711,1.728813648223877,1,0.8644067645072937,0.8644067645072937
time_shift_002_01,2,time_shift,1,0.9941559433937073,0.043085336685180664,-1.7600510204829334e-07,0.08474576473236084,0.7288135886192322,0.9661017060279846,0.8644067645072937,0.43901899456977844,0.0,1.6201234147653065e-12,110.54115295410156,1.4152543544769287,1,0.7152542471885681,0.7152542471885681
time_crop_002_02,2,time_crop,1,0.9998048543930054,0.05488508939743042,-0.0,0.47457626461982727,0.6779661178588867,0.2881355881690979,0.4237288236618042,1.3630880117416382,150.66452026367188,1.5880883932113647,116.03977966308594,1.101694941520691,1,0.47118645906448364,0.47118645906448364
frequency_mask_002_03,2,frequency_mask,1,0.9992265105247498,0.05334591865539551,-0.0,0.2711864411830902,0.694915235042572,0.4237288236618042,0.9322034120559692,0.3863951861858368,111.77799224853516,1.8399850130081177,115.37557220458984,1.0423729419708252,1,0.43050849437713623,0.43050849437713623
channel_dropout_002_04,2,channel_dropout,1,0.9995794296264648,0.06079679727554321,-0.0,0.4406779706478119,0.11864406615495682,0.10169491171836853,0.8813559412956238,0.423751562833786,594.6859130859375,17.19489097595215,210.35720825195312,0.6016949415206909,1,0.29491525888442993,0.29491525888442993
mild_frequency_mixup_002_05,2,mild_frequency_mixup,1,0.999884307384491,0.059206485748291016,-0.0,0.5932203531265259,0.7118644118309021,0.5254237055778503,0.9152542352676392,0.3990640938282013,98.22236633300781,1.1684284210205078,115.08562469482422,1.4745762348175049,1,0.7423728704452515,0.7423728704452515
gaussian_noise_003_00,3,gaussian_noise,0,0.9999747276306152,0.083279550075531,-0.0,0.9830508232116699,0.3050847351551056,0.6779661178588867,0.08474576473236084,2.3912813663482666,12.496953010559082,2.4596314430236816,157.4508819580078,1.8135592937469482,0,0.9050847291946411,0.0
time_shift_003_01,3,time_shift,0,0.9880149364471436,0.049204468727111816,-0.0,0.18644067645072937,0.32203391194343567,0.8644067645072937,0.4406779706478119,1.1144179105758667,0.0,2.2254032384233513e-12,157.3628692626953,1.2118643522262573,1,0.5796610116958618,0.5796610116958618
time_crop_003_02,3,time_crop,0,0.9998966455459595,0.08591657876968384,-0.0,0.9491525292396545,0.20338982343673706,0.3050847351551056,0.38983049988746643,1.4439172744750977,147.71441650390625,1.402624249458313,166.31491088867188,1.3559322357177734,1,0.68813556432724,0.68813556432724
frequency_mask_003_03,3,frequency_mask,0,0.9997807145118713,0.08236581087112427,-0.0,0.7457627058029175,0.2881355881690979,0.6271186470985413,0.5762711763381958,0.9346389770507812,14.615299224853516,1.3566480875015259,157.9150390625,1.51694917678833,1,0.7559322118759155,0.7559322118759155
channel_dropout_003_04,3,channel_dropout,0,0.9997400641441345,0.0817834734916687,-0.0,0.6779661178588867,0.0,0.0,0.47457626461982727,1.055737853050232,709.1953125,16.7495174407959,254.76187133789062,0.6779661178588867,1,0.3084745705127716,0.3084745705127716
mild_frequency_mixup_003_05,3,mild_frequency_mixup,0,0.9998242259025574,0.08682382106781006,-0.0,0.8813559412956238,0.22033898532390594,0.5423728823661804,0.5932203531265259,0.9289058446884155,85.08162689208984,1.5372662544250488,163.77194213867188,1.5338983535766602,1,0.7830508947372437,0.7830508947372437
gaussian_noise_004_00,4,gaussian_noise,0,0.9999765753746033,0.09112071990966797,-0.0,1.0,0.9830508232116699,0.7966101765632629,0.1355932205915451,2.1784987449645996,10.49174690246582,2.271218776702881,85.87226867675781,2.288135528564453,1,1.0,1.0
time_shift_004_01,4,time_shift,0,0.9986405968666077,0.09115874767303467,-0.0,0.694915235042572,0.9661017060279846,0.8983050584793091,0.6271186470985413,0.8982170820236206,0.0,2.1560765325889797e-12,85.88642883300781,2.0762710571289062,1,0.9728813767433167,0.9728813767433167
time_crop_004_02,4,time_crop,0,0.9999059438705444,0.09243029356002808,-0.0,0.9152542352676392,0.7627118825912476,0.33898305892944336,0.033898305147886276,2.748631238937378,123.62682342529297,1.3843469619750977,102.89046478271484,1.6355931758880615,0,0.8237287998199463,0.0
frequency_mask_004_03,4,frequency_mask,0,0.9999364018440247,0.08882439136505127,-0.0,0.9661017060279846,0.9491525292396545,0.8305084705352783,0.6440678238868713,0.8743906617164612,2.1278178691864014,0.19082535803318024,85.90640258789062,2.271186351776123,1,0.9864406585693359,0.9864406585693359
channel_dropout_004_04,4,channel_dropout,0,0.9996443390846252,0.09450739622116089,-0.0,0.6610169410705566,0.18644067645072937,0.16949152946472168,0.6779661178588867,0.8688551783561707,481.8364562988281,15.888212203979492,175.98106384277344,0.9237288236618042,1,0.3898305296897888,0.3898305296897888
mild_frequency_mixup_004_05,4,mild_frequency_mixup,0,0.9997991323471069,0.09277749061584473,-0.0,0.9322034120559692,1.0,0.35593220591545105,0.694915235042572,0.8543491363525391,121.92338562011719,1.1457006931304932,82.07415008544922,1.7881356477737427,1,0.8779661059379578,0.8779661059379578
gaussian_noise_005_00,5,gaussian_noise,1,0.9999712705612183,0.06816846132278442,1.1920928244535389e-07,0.8983050584793091,0.6101694703102112,0.7118644118309021,0.33898305892944336,1.4868732690811157,12.134237289428711,2.117725133895874,130.76956176757812,1.9152541160583496,1,0.9186440706253052,0.9186440706253052
time_shift_005_01,5,time_shift,1,0.9898775219917297,0.03776174783706665,-0.004432721063494682,0.050847455859184265,0.5932203531265259,1.0,0.9491525292396545,0.30545419454574585,0.0,1.3042027310547488e-12,130.9641571044922,1.3474576473236084,1,0.6474576592445374,0.6474576592445374
time_crop_005_02,5,time_crop,1,0.9998942017555237,0.06741982698440552,-0.0,0.6101694703102112,0.6610169410705566,0.2542372941970825,0.23728813230991364,1.8462696075439453,221.94570922851562,1.5673744678497314,117.6435317993164,1.1949152946472168,1,0.5661017298698425,0.5661017298698425
frequency_mask_005_03,5,frequency_mask,1,0.9999263882637024,0.0690956711769104,1.1920928244535389e-07,0.8644067645072937,0.5762711763381958,0.8135592937469482,0.9661017060279846,0.29700326919555664,2.272965669631958,0.14106768369674683,130.98423767089844,1.9661016464233398,1,0.9457627534866333,0.9457627534866333
channel_dropout_005_04,5,channel_dropout,1,0.9997904896736145,0.06520092487335205,4.770356909489237e-08,0.6271186470985413,0.10169491171836853,0.1525423675775528,0.9830508232116699,0.2951491177082062,541.879638671875,15.830516815185547,215.33975219726562,0.8305084705352783,1,0.3491525650024414,0.3491525650024414
