aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1
gaussian_noise_000_00,0,gaussian_noise,0,0.9999575614929199,-0.03213691711425781,-4.233579966239631e-05,0.6101694703102112,0.2711864411830902,0.7118644118309021,0.10169491171836853,3.0245137214660645,11.718114852905273,1.8147825002670288,284.3671569824219,1.4576270580291748,1,0.7423728704452515,0.7423728704452515
time_shift_000_01,0,time_shift,0,0.996780514717102,-0.025117576122283936,-1.768019437789917,0.0,0.2881355881690979,0.9491525292396545,0.2542372941970825,1.872938871383667,0.0,9.403300620797195e-13,284.0420837402344,1.0932203531265259,1,0.4576271176338196,0.4576271176338196
time_crop_000_02,0,time_crop,0,0.9998382925987244,-0.0331842303276062,-5.715125007554889e-05,0.4237288236618042,0.37288135290145874,0.508474588394165,0.16949152946472168,2.096607208251953,87.6828842163086,1.615695834159851,281.8706970214844,1.118644118309021,1,0.498305082321167,0.498305082321167
frequency_mask_000_03,0,frequency_mask,0,0.9996580481529236,-0.03338909149169922,-0.00025191379245370626,0.22033898532390594,0.3050847351551056,0.5423728823661804,0.37288135290145874,1.652668833732605,42.88764953613281,1.325310468673706,283.6817932128906,0.9152542352676392,1,0.37627118825912476,0.37627118825912476
channel_dropout_000_04,0,channel_dropout,0,0.9986847043037415,-0.04483515024185181,-0.0044079069048166275,0.10169491171836853,0.1525423675775528,0.11864406615495682,0.2881355881690979,1.752568006515503,554.755615234375,14.875982284545898,319.7583312988281,0.29661014676094055,1,0.2135593295097351,0.2135593295097351
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.9994812607765198,-0.038492023944854736,-0.001414633123204112,0.20338982343673706,0.22033898532390594,0.5254237055778503,0.35593220591545105,1.6539839506149292,86.00614166259766,1.003426194190979,297.6558532714844,0.8389829993247986,1,0.33559322357177734,0.33559322357177734
gaussian_noise_001_00,1,gaussian_noise,1,0.9999672174453735,0.03065788745880127,-0.0010870574042201042,0.8305084705352783,0.20338982343673706,0.7966101765632629,0.0,4.772204399108887,9.665566444396973,1.5866703987121582,307.86236572265625,1.7288135290145874,0,0.8644067645072937,0.0
time_shift_001_01,1,time_shift,1,0.9984542727470398,0.03135043382644653,-0.007576124742627144,0.49152541160583496,0.18644067645072937,0.9830508232116699,0.033898305147886276,3.708817958831787,0.0,5.97063685384841e-13,307.86883544921875,1.5677965879440308,0,0.7830508947372437,0.0
time_crop_001_02,1,time_crop,1,0.9997202754020691,0.02883511781692505,-0.015419386327266693,0.6440678238868713,0.23728813230991364,0.4406779706478119,0.016949152573943138,4.008958339691162,147.80471801757812,1.5118249654769897,294.5890808105469,1.2033898830413818,0,0.5932203531265259,0.0
frequency_mask_001_03,1,frequency_mask,1,0.9973732829093933,0.03841167688369751,-1.0329240467399359e-06,0.5593220591545105,0.16949152946472168,0.0,0.08474576473236084,3.3583827018737793,1010.5257568359375,3.0740511417388916,318.2044372558594,0.6440678238868713,0,0.28135591745376587,0.0
channel_dropout_001_04,1,channel_dropout,1,0.9998385310173035,0.031336843967437744,-0.021432485431432724,0.694915235042572,0.08474576473236084,0.18644067645072937,0.050847455859184265,3.450223684310913,464.45751953125,15.90755558013916,342.9720153808594,0.9237287640571594,0,0.3898305296897888,0.0
mild_frequency_mixup_001_05,1,mild_frequency_mixup,1,0.9997356534004211,0.028731703758239746,-0.006905652582645416,0.6610169410705566,0.4067796468734741,0.2881355881690979,0.06779661029577255,3.378960371017456,304.9187927246094,1.1139295101165771,275.64190673828125,1.1525423526763916,0,0.511864423751831,0.0
gaussian_noise_002_00,2,gaussian_noise,0,0.9999880194664001,-0.015463650226593018,-0.001082768663764,0.6779661178588867,0.5593220591545105,0.7457627058029175,0.4067796468734741,1.549609899520874,11.34235954284668,1.7227174043655396,241.55999755859375,1.7033898830413818,1,0.8508474230766296,0.8508474230766296
time_shift_002_01,2,time_shift,0,0.9964159727096558,-0.002377927303314209,-2.8711280822753906,0.11864406615495682,0.5762711763381958,1.0,0.8474576473236084,0.49052339792251587,0.0,5.707846847079201e-13,241.39453125,1.4067797660827637,1,0.6745762825012207,0.6745762825012207
time_crop_002_02,2,time_crop,0,0.9996770620346069,-0.009453356266021729,-0.08785268664360046,0.33898305892944336,0.7288135886192322,0.2542372941970825,0.7627118825912476,0.7128344178199768,324.4538269042969,1.6307257413864136,217.69659423828125,0.9576271772384644,1,0.4033898413181305,0.4033898413181305
frequency_mask_002_03,2,frequency_mask,0,0.9894983172416687,0.02516859769821167,-6.247231483459473,0.18644067645072937,0.11864406615495682,0.016949152573943138,0.9491525292396545,0.3612588346004486,770.700927734375,3.4963295459747314,335.7089538574219,0.26271185278892517,1,0.20000000298023224,0.20000000298023224
channel_dropout_002_04,2,channel_dropout,0,0.999799907207489,-0.015063047409057617,-0.010700643062591553,0.4067796468734741,0.38983049988746643,0.1525423675775528,0.8813559412956238,0.4710449278354645,515.6255493164062,17.27956199645996,280.5702209472656,0.7542372345924377,1,0.3084745705127716,0.3084745705127716
mild_frequency_mixup_002_05,2,mild_frequency_mixup,0,0.9992851614952087,-0.0086212158203125,-0.016507640480995178,0.2881355881690979,0.4576271176338196,0.38983049988746643,0.9661017060279846,0.35332897305488586,159.24545288085938,1.8359061479568481,258.7959289550781,0.9067796468734741,1,0.3491525650024414,0.3491525650024414
gaussian_noise_003_00,3,gaussian_noise,1,0.9999566078186035,0.020830869674682617,-0.006525924429297447,0.7796609997749329,0.016949152573943138,0.7796609997749329,0.18644067645072937,1.9653574228286743,10.355365753173828,1.8419711589813232,415.61846923828125,1.5677965879440308,1,0.7966101765632629,0.7966101765632629
time_shift_003_01,3,time_shift,1,0.9948848485946655,-0.004718005657196045,-0.13948330283164978,0.1355932205915451,0.033898305147886276,0.9322034120559692,0.5593220591545105,0.943985641002655,0.0,9.434093046697956e-13,415.5382385253906,1.0847457647323608,1,0.4440677762031555,0.4440677762031555
time_crop_003_02,3,time_crop,1,0.997340977191925,0.034708499908447266,-0.5507951378822327,0.32203391194343567,0.10169491171836853,0.20338982343673706,0.49152541160583496,1.3683539628982544,439.2529296875,1.9381656646728516,335.830810546875,0.5762712359428406,1,0.2677966058254242,0.2677966058254242
frequency_mask_003_03,3,frequency_mask,1,0.9997723698616028,0.016507387161254883,-0.009083088487386703,0.6271186470985413,0.050847455859184265,0.8135592937469482,0.5932203531265259,0.8521834015846252,9.435111999511719,0.43932080268859863,415.53167724609375,1.4661016464233398,1,0.7559322118759155,0.7559322118759155
channel_dropout_003_04,3,channel_dropout,1,0.9984133243560791,0.02583235502243042,-0.19853097200393677,0.35593220591545105,0.0,0.08474576473236084,0.5762711763381958,0.898065447807312,573.64794921875,15.9542875289917,435.26605224609375,0.4406779706478119,1,0.24067796766757965,0.24067796766757965
mild_frequency_mixup_003_05,3,mild_frequency_mixup,1,0.9995615482330322,0.012447476387023926,-0.01064717210829258,0.4406779706478119,0.06779661029577255,0.22033898532390594,0.8305084705352783,0.5451249480247498,391.3736877441406,1.0774415731430054,350.998046875,0.694915235042572,1,0.29491525888442993,0.29491525888442993
gaussian_noise_004_00,4,gaussian_noise,0,0.9999235272407532,-0.032660067081451416,-0.004459628835320473,0.47457626461982727,1.0,0.694915235042572,0.1355932205915451,2.88996958732605,11.744877815246582,1.9903359413146973,174.31362915039062,1.6694915294647217,1,0.8237287998199463,0.8237287998199463
