aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2,content_score_v1_3,content_utility_weight_v1_3,nonfinite_content_v1_3,raw_ce_loss,aug_correctness
gaussian_noise_000_00,0,gaussian_noise,1,0.9999734163284302,0.05393320322036743,-0.0003377294633537531,0.9322034120559692,0.49152541160583496,0.8135592937469482,0.5423728823661804,1.006239891052246,8.405381202697754,1.6095844507217407,171.9307098388672,1.991525411605835,1,0.9593220353126526,0.9593220353126526,-0.098417729139328,0,0.9830508232116699,2.757627010345459,2.1266446113586426,0.9661017060279846,0.9830508232116699,1.241525411605835,0,0.006268257275223732,1
time_shift_000_01,0,time_shift,1,0.9865778684616089,0.02064579725265503,-0.007397041656076908,0.23728813230991364,0.47457626461982727,0.9661017060279846,0.7627118825912476,0.46044397354125977,0.0,1.1606163079214138e-12,172.25904846191406,1.4406780004501343,1,0.6745762825012207,0.6745762825012207,-0.9631648659706116,0,0.18644067645072937,1.7016949653625488,1.4997990131378174,0.8559322357177734,0.18644067645072937,0.8432203531265259,0,0.025050973519682884,1
time_crop_000_02,0,time_crop,1,0.9996728897094727,0.0524061918258667,-0.00013416423462331295,0.8135592937469482,0.5932203531265259,0.47457626461982727,0.508474588394165,1.0471583604812622,159.103515625,1.5440614223480225,167.81600952148438,1.5847456455230713,1,0.7694915533065796,0.7694915533065796,-0.03358739987015724,0,0.7966101765632629,2.1101694107055664,1.5915684700012207,0.8813559412956238,0.7966101765632629,1.148305058479309,0,0.007020562421530485,1
frequency_mask_000_03,0,frequency_mask,1,0.9998965263366699,0.05226641893386841,-3.316526999697089e-05,0.9152542352676392,0.4576271176338196,0.6271186470985413,0.8305084705352783,0.420352965593338,13.630508422851562,0.3901853561401367,172.28334045410156,1.7711864709854126,1,0.8644067645072937,0.8644067645072937,-1.0266841650009155,0,0.8983050584793091,2.4084744453430176,2.204366445541382,0.9745762348175049,0.8983050584793091,1.1991524696350098,0,0.009212960489094257,1
channel_dropout_000_04,0,channel_dropout,1,0.9994646310806274,0.05963963270187378,-0.006304298061877489,0.694915235042572,0.3050847351551056,0.1355932205915451,0.7966101765632629,0.4378276467323303,356.8912353515625,16.25247573852539,199.5836639404297,0.9830508232116699,1,0.41694915294647217,0.41694915294647217,-0.9989976286888123,0,0.7288135886192322,1.5491524934768677,1.3916115760803223,0.8050847053527832,0.7288135886192322,1.1144068241119385,0,0.0018193571595475078,1
mild_frequency_mixup_000_05,0,mild_frequency_mixup,1,0.9997404217720032,0.05414426326751709,-0.0005238889716565609,0.8305084705352783,0.5254237055778503,0.33898305892944336,0.8983050584793091,0.3597260117530823,213.4424285888672,1.2690300941467285,170.23377990722656,1.4322034120559692,1,0.6474576592445374,0.6474576592445374,-1.1227401494979858,0,0.8305084705352783,2.038983106613159,1.9353059530258179,0.9576271176338196,0.8305084705352783,1.1652542352676392,0,0.0058001079596579075,1
gaussian_noise_001_00,1,gaussian_noise,0,0.9999890923500061,0.058757483959198,-0.0,1.0,0.7457627058029175,0.7457627058029175,0.694915235042572,0.7306309342384338,9.46873664855957,1.6838886737823486,154.51480102539062,2.1186439990997314,1,1.0,1.0,-0.5350865125656128,0,1.0,2.9016950130462646,2.4590635299682617,0.991525411605835,1.0,1.25,0,-0.0,1
time_shift_001_01,1,time_shift,0,0.9843032956123352,0.009195148944854736,-0.002172341337427497,0.1525423675775528,0.7796609997749329,0.9830508232116699,0.9152542352676392,0.27728745341300964,0.0,1.1375531593083021e-12,154.3756561279297,1.5254236459732056,1,0.7152542471885681,0.7152542471885681,-1.2533539533615112,0,0.10169491171836853,1.6576271057128906,1.5873886346817017,0.8728813529014587,0.10169491171836853,0.8008474707603455,0,0.0021733399480581284,1
time_crop_001_02,1,time_crop,0,0.9998522996902466,0.05868637561798096,-0.0,0.9661017060279846,0.9322034120559692,0.2711864411830902,0.033898305147886276,3.777160167694092,262.14849853515625,1.512198567390442,133.54849243164062,1.7033898830413818,0,0.8372881412506104,0.0,4.291767597198486,1,0.9491525292396545,2.245762825012207,1.1609452962875366,0.0,0.9491525292396545,1.2245762348175049,0,-0.0,1
frequency_mask_001_03,1,frequency_mask,0,0.9998406767845154,0.06258505582809448,-0.0,0.9830508232116699,0.7966101765632629,0.6779661178588867,0.9661017060279846,0.24728475511074066,12.114960670471191,0.36195293068885803,154.37144470214844,2.0593221187591553,1,0.9728813767433167,0.9728813767433167,-1.3008896112442017,0,0.9661017060279846,2.6627120971679688,2.617581367492676,1.0,0.9661017060279846,1.23305082321167,0,-0.0,1
