aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2,content_score_v1_3,content_utility_weight_v1_3,nonfinite_content_v1_3,raw_ce_loss,aug_correctness
gaussian_noise_000_00,0,gaussian_noise,0,0.9999788403511047,0.03016376495361328,-3.1437639336218126e-07,0.9661017060279846,0.18644067645072937,0.7796609997749329,0.033898305147886276,2.9005801677703857,9.722060203552246,2.824157238006592,229.27810668945312,1.8389830589294434,0,0.9457627534866333,0.0,2.526250123977661,0,0.9661017060279846,2.547457695007324,1.316906213760376,0.8135592937469482,0.9661017060279846,1.23305082321167,0,1.2517053619376384e-05,1
time_shift_000_01,0,time_shift,0,0.9903263449668884,-0.005881786346435547,-0.23761941492557526,0.016949152573943138,0.1525423675775528,1.0,0.38983049988746643,1.497796893119812,0.0,1.5923474561488349e-12,229.8606719970703,1.0932203531265259,1,0.4576271176338196,0.4576271176338196,0.278604120016098,0,0.0,1.2322033643722534,0.8562768697738647,0.5932203531265259,0.0,0.75,0,0.23772938549518585,1
time_crop_000_02,0,time_crop,0,0.9997838735580444,0.033550798892974854,-2.276446593896253e-06,0.8983050584793091,0.32203391194343567,0.23728813230991364,0.22033898532390594,1.8541090488433838,267.7468566894531,1.6845003366470337,195.8488006591797,1.2966101169586182,1,0.5796610116958618,0.5796610116958618,0.8495145440101624,0,0.8474576473236084,1.7406779527664185,1.0621085166931152,0.6610169410705566,0.8474576473236084,1.1737288236618042,0,4.529963007371407e-06,1
frequency_mask_000_03,0,frequency_mask,0,0.9994865655899048,0.026107192039489746,-2.6048162908409722e-05,0.6440678238868713,0.16949152946472168,0.5254237055778503,0.5423728823661804,1.2041282653808594,68.3118896484375,1.232567548751831,229.3109130859375,1.2542372941970825,1,0.5525423884391785,0.5525423884391785,-0.19193409383296967,0,0.5593220591545105,1.610169529914856,1.2417409420013428,0.7881355881690979,0.5593220591545105,1.0296610593795776,0,5.221503306529485e-05,1
channel_dropout_000_04,0,channel_dropout,0,0.9996293187141418,0.03436994552612305,-1.0038697837444488e-06,0.8135592937469482,0.11864406615495682,0.16949152946472168,0.4237288236618042,1.398970365524292,381.3893737792969,17.95819854736328,262.7932434082031,1.0423728227615356,1,0.43050849437713623,0.43050849437713623,0.12025672942399979,0,0.7457627058029175,1.4593220949172974,1.0388394594192505,0.6440677642822266,0.7457627058029175,1.1228814125061035,0,6.07969241173123e-06,1
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.9993630647659302,0.023443520069122314,-0.00010534294415265322,0.5932203531265259,0.3050847351551056,0.2711864411830902,0.5593220591545105,1.1861112117767334,244.86891174316406,1.4913653135299683,201.8109588623047,1.01694917678833,1,0.41694915294647217,0.41694915294647217,-0.22080238163471222,0,0.49152541160583496,1.3627119064331055,1.0624533891677856,0.6694915294647217,0.49152541160583496,0.9957627058029175,0,0.0001412729761796072,1
gaussian_noise_001_00,1,gaussian_noise,0,0.9999746084213257,-0.01869034767150879,-0.009513642638921738,0.4576271176338196,0.8474576473236084,0.7457627058029175,0.0,3.7246310710906982,10.007928848266602,2.839071035385132,112.02328491210938,1.627118706703186,0,0.8644067645072937,0.0,3.846607208251953,0,0.5423728823661804,2.03389835357666,1.01694917678833,0.6271186470985413,0.5423728823661804,1.0211864709854126,0,1.848402500152588,0
time_shift_001_01,1,time_shift,0,0.9957036972045898,-0.006106972694396973,-0.5837604999542236,0.033898305147886276,0.8644067645072937,0.9830508232116699,0.1355932205915451,2.171342372894287,0.0,1.7819236754548773e-12,111.90682220458984,1.4491525888442993,1,0.7423728704452515,0.7423728704452515,1.3578099012374878,0,0.050847455859184265,1.496610164642334,0.8497701287269592,0.5762711763381958,0.050847455859184265,0.7754237055778503,0,0.3163984715938568,1
time_crop_001_02,1,time_crop,0,0.999867856502533,-0.018742740154266357,-2.6077497750520706e-05,0.4237288236618042,0.8135592937469482,0.37288135290145874,0.050847455859184265,2.799163341522217,167.96133422851562,1.3003053665161133,120.37691497802734,1.2033898830413818,0,0.5254237055778503,0.0,2.3637523651123047,0,0.3050847351551056,1.379660964012146,0.7249065637588501,0.5423728823661804,0.3050847351551056,0.9025423526763916,0,1.5757266283035278,0
frequency_mask_001_03,1,frequency_mask,0,0.9977693557739258,-0.03477025032043457,-0.6130473613739014,0.0,0.8813559412956238,0.5593220591545105,0.3050847351551056,1.687928557395935,63.66655349731445,1.378521203994751,111.64180755615234,1.0,1,0.4033898413181305,0.4033898413181305,0.5832475423812866,0,0.033898305147886276,1.0271186828613281,0.6702384352684021,0.5338982939720154,0.033898305147886276,0.7669491767883301,0,5.3529205322265625,0
