aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2,content_score_v1_3,content_utility_weight_v1_3,nonfinite_content_v1_3,raw_ce_loss,aug_correctness
gaussian_noise_000_00,0,gaussian_noise,0,0.9999457001686096,-0.05246919393539429,-5.5041709856595844e-08,0.7118644118309021,0.9661017060279846,0.7288135886192322,0.35593220591545105,1.8624707460403442,11.746955871582031,1.512229561805725,114.19628143310547,1.9237288236618042,1,0.9593220353126526,0.9593220353126526,0.8322727680206299,0,0.5932203531265259,2.035593271255493,1.3800632953643799,0.7796610593795776,0.5932203531265259,1.0466101169586182,0,6.882752418518066,0
time_shift_000_01,0,time_shift,0,0.9892780780792236,-0.015468955039978027,-0.457761287689209,0.0,0.9830508232116699,0.9661017060279846,0.5593220591545105,1.003240704536438,0.0,6.98146239170444e-13,113.72528076171875,1.4576270580291748,1,0.7152542471885681,0.7152542471885681,-0.30392664670944214,0,0.0,1.481355905532837,1.154955506324768,0.7372881174087524,0.0,0.75,0,0.9886008501052856,0
time_crop_000_02,0,time_crop,0,0.999821126461029,-0.05625176429748535,-6.901673623360693e-05,0.35593220591545105,0.1355932205915451,0.11864406615495682,0.016949152573943138,6.764327049255371,700.7940673828125,1.7644894123077393,279.4414978027344,0.5423728823661804,0,0.28135591745376587,0.0,7.31422233581543,1,0.32203391194343567,0.9220339059829712,0.46883082389831543,0.0,0.32203391194343567,0.9110169410705566,0,7.2618408203125,0
frequency_mask_000_03,0,frequency_mask,0,0.9989178776741028,-0.044770240783691406,-0.0007424900541082025,0.10169491171836853,1.0,0.5593220591545105,0.694915235042572,0.8502706289291382,52.99986267089844,1.175631046295166,112.84386444091797,1.1610169410705566,1,0.511864423751831,0.511864423751831,-0.5062060356140137,0,0.033898305147886276,1.215254306793213,1.0298765897750854,0.694915235042572,0.033898305147886276,0.7669491767883301,0,5.874612331390381,0
channel_dropout_000_04,0,channel_dropout,0,0.9995672702789307,-0.059717535972595215,-0.00048739719204604626,0.20338982343673706,0.23728813230991364,0.10169491171836853,0.5932203531265259,0.9600760340690613,689.00244140625,15.329645156860352,240.1732940673828,0.4237287938594818,1,0.2135593295097351,0.2135593295097351,-0.3610052764415741,0,0.1355932205915451,0.6813559532165527,0.5427750945091248,0.5254237055778503,0.1355932205915451,0.8177965879440308,0,8.028877258300781,0
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.9998070597648621,-0.055576860904693604,-3.00328538287431e-05,0.3050847351551056,0.9322034120559692,0.38983049988746643,0.6779661178588867,0.8638743162155151,93.84829711914062,1.2022496461868286,118.40326690673828,1.1610169410705566,1,0.498305082321167,0.498305082321167,-0.48821723461151123,0,0.3050847351551056,1.398305058479309,1.1731542348861694,0.7542372941970825,0.3050847351551056,0.9025423526763916,0,7.124085426330566,0
gaussian_noise_001_00,1,gaussian_noise,0,0.9999895691871643,0.11169308423995972,-0.0,1.0,0.050847455859184265,0.7966101765632629,0.38983049988746643,1.687700867652893,12.128907203674316,0.8301165699958801,373.37841796875,1.8220338821411133,1,0.9322034120559692,0.9322034120559692,0.6011665463447571,0,1.0,2.727118730545044,1.8951163291931152,0.9661017060279846,1.0,1.25,0,-0.0,1
time_shift_001_01,1,time_shift,0,0.9978224635124207,0.11353951692581177,-0.0,0.7627118825912476,0.033898305147886276,1.0,0.7118644118309021,0.8412274122238159,0.0,3.0234926433163334e-13,373.51800537109375,1.7796610593795776,1,0.9050847291946411,0.9050847291946411,-0.5181642770767212,0,0.7118644118309021,2.1796610355377197,1.8656421899795532,0.9576271176338196,0.7118644118309021,1.1059322357177734,0,-0.0,1
time_crop_001_02,1,time_crop,0,0.99994295835495,0.11244362592697144,-0.0,0.9830508232116699,0.06779661029577255,0.49152541160583496,0.6440678238868713,0.8863372206687927,66.74330139160156,1.5156017541885376,372.7917785644531,1.508474588394165,1,0.7830508947372437,0.7830508947372437,-0.4585134983062744,0,0.9830508232116699,2.3762712478637695,1.9533754587173462,0.9745762348175049,0.9830508232116699,1.241525411605835,0,-0.0,1
frequency_mask_001_03,1,frequency_mask,0,0.9991070628166199,0.11882609128952026,-0.0,0.7966101765632629,0.016949152573943138,0.5423728823661804,0.7796609997749329,0.7181180119514465,52.73970031738281,1.4700769186019897,373.5548095703125,1.3474576473236084,1,0.6474576592445374,0.6474576592445374,-0.6809574961662292,0,0.7796609997749329,1.9033899307250977,1.6936943531036377,0.8559322357177734,0.7796609997749329,1.139830470085144,0,-0.0,1
