aug_id,original_local_index,aug_type,label,e_embed_raw,e_proto_raw,e_pred_raw,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,d_band,d_cov_riemann,d_style,e_total,artifact_gate_pass,soft_weight_v1_1,softar_weight_v1_1,artifact_robust_z,extreme_artifact_outlier,content_score_v1_2,e_base_v1_2,e_total_v1_2,softsafe_weight_v1_2,content_score_v1_3,content_utility_weight_v1_3,nonfinite_content_v1_3,raw_ce_loss,aug_correctness
gaussian_noise_000_00,0,gaussian_noise,0,0.9999825358390808,-0.0493701696395874,-0.00010333140380680561,0.6610169410705566,0.33898305892944336,0.7796609997749329,0.016949152573943138,3.7380640506744385,10.276468276977539,1.0055214166641235,268.01416015625,1.6101694107055664,0,0.7966101765632629,0.0,3.161132335662842,0,0.5932203531265259,2.033898115158081,1.034185528755188,0.6864407062530518,0.5932203531265259,1.0466101169586182,0,6.388153553009033,0
time_shift_000_01,0,time_shift,0,0.9888012409210205,-0.008728444576263428,-1.0148953199386597,0.06779661029577255,0.35593220591545105,1.0,0.20338982343673706,2.45310640335083,0.0,4.884180625046308e-13,267.8922424316406,1.2457627058029175,1,0.6203389763832092,0.6203389763832092,1.4105292558670044,0,0.08474576473236084,1.4796611070632935,0.8903046250343323,0.6271186470985413,0.08474576473236084,0.7923728823661804,0,0.440205842256546,1
time_crop_000_02,0,time_crop,0,0.9997447729110718,-0.04517483711242676,-0.0005385212134569883,0.35593220591545105,0.4576271176338196,0.37288135290145874,0.1525423675775528,2.629565477371216,119.07877349853516,1.4774059057235718,260.5509338378906,0.9576270580291748,1,0.3898305296897888,0.3898305296897888,1.6509339809417725,0,0.32203391194343567,1.3237287998199463,0.7628267407417297,0.5932203531265259,0.32203391194343567,0.9110169410705566,0,5.460104465484619,0
frequency_mask_000_03,0,frequency_mask,0,0.9991531372070312,-0.053822219371795654,-0.0013307500630617142,0.23728813230991364,0.38983049988746643,0.5593220591545105,0.2542372941970825,2.354527711868286,59.027915954589844,1.4950213432312012,267.05078125,0.991525411605835,1,0.4440677762031555,0.4440677762031555,1.2762274742126465,0,0.22033898532390594,1.1677967309951782,0.7323471307754517,0.5677965879440308,0.22033898532390594,0.8601694703102112,0,7.3792405128479,0
channel_dropout_000_04,0,channel_dropout,0,0.9996556043624878,-0.044112563133239746,-0.000237208791077137,0.32203391194343567,0.1355932205915451,0.16949152946472168,0.2711864411830902,2.3098206520080566,509.58563232421875,14.664953231811523,333.4889221191406,0.5593220591545105,1,0.2542372941970825,0.2542372941970825,1.2153193950653076,0,0.2542372941970825,0.8881356120109558,0.5644930005073547,0.5338982939720154,0.2542372941970825,0.8771186470985413,0,5.6516804695129395,0
mild_frequency_mixup_000_05,0,mild_frequency_mixup,0,0.9997941851615906,-0.05115145444869995,-0.0003311836626380682,0.37288135290145874,0.4406779706478119,0.38983049988746643,0.23728813230991364,2.361999750137329,119.43145751953125,1.0643675327301025,265.216796875,0.9830508828163147,1,0.43050849437713623,0.43050849437713623,1.286407232284546,0,0.37288135290145874,1.3525424003601074,0.8367423415184021,0.6101694703102112,0.37288135290145874,0.9364407062530518,0,6.6613383293151855,0
gaussian_noise_001_00,1,gaussian_noise,1,0.999975860118866,0.03782886266708374,-9.478069841861725e-05,0.9661017060279846,0.2881355881690979,0.7627118825912476,0.10169491171836853,3.1812939643859863,10.216733932495117,1.0695884227752686,279.5220947265625,1.8728814125061035,1,0.9186440706253052,0.9186440706253052,2.4025988578796387,0,0.9830508232116699,2.6288132667541504,1.4480751752853394,0.8220338821411133,0.9830508232116699,1.241525411605835,0,0.010502642020583153,1
time_shift_001_01,1,time_shift,1,0.9907931089401245,0.003265380859375,-1.7926123142242432,0.10169491171836853,0.3050847351551056,0.9661017060279846,0.35593220591545105,1.91376531124115,0.0,8.498928557448826e-13,279.45947265625,1.2203389406204224,1,0.6067796945571899,0.6067796945571899,0.6757407188415527,0,0.16949152946472168,1.5322034358978271,1.038782000541687,0.694915235042572,0.16949152946472168,0.8347457647323608,0,1.8596811294555664,0
time_crop_001_02,1,time_crop,1,0.9984277486801147,0.048530519008636475,-0.007512004114687443,0.6271186470985413,0.5423728823661804,0.2542372941970825,0.1355932205915451,2.8553390502929688,216.4634552001953,1.400682806968689,249.92286682128906,1.1525423526763916,1,0.5389830470085144,0.5389830470085144,1.9585237503051758,0,0.6779661178588867,1.6542372703552246,0.9392702579498291,0.6355932354927063,0.6779661178588867,1.0889830589294434,0,0.0017834702739492059,1
frequency_mask_001_03,1,frequency_mask,1,0.9985074400901794,0.04088127613067627,-0.0025890450924634933,0.5932203531265259,0.20338982343673706,0.1355932205915451,0.4237288236618042,1.8132908344268799,544.661865234375,3.0421738624572754,318.70245361328125,0.8305084705352783,1,0.3220338821411133,0.3220338821411133,0.5388560891151428,0,0.6271186470985413,1.383050799369812,0.9845446348190308,0.6525423526763916,0.6271186470985413,1.0635592937469482,0,0.0038456858601421118,1
